name,address,phone,website,rating,reviews,hours,latitude,longitude,place_url,crawled_at,stt,chain
GS25 Ngũ Xã - Hà Nội,"13A, Ngũ Xã, Ba Đình, Hà Nội 11100, Vietnam",+84 1900 636078,https://gs25.com.vn/,4.0,0,N/A,21.0460846,105.8063976,"https://www.google.com/maps/place/GS25+Ng%C5%A9+X%C3%A3+-+H%C3%A0+N%E1%BB%99i/@21.0460846,105.8063976,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab6b167b7e5d:0xe1c0ab68663847ce!8m2!3d21.0460846!4d105.8414165!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnR3VFdSRVNrVmliV2hwVmtkNGRHVklUa1ZTYlZaSFYydHdSbVZ1WXhBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQNQ!16s%2Fg%2F11yczkydtn?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:35:28,46,GS25
Cửa hàng tiện lợi 12G,"32 P. Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Vietnam",+84 935 999 895,N/A,5.0,0,N/A,20.9998344,105.7884518,"https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+ti%E1%BB%87n+l%E1%BB%A3i+12G/@20.9998344,105.7884518,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ac8674892417:0x669825fe3a8001a9!8m2!3d20.9998344!4d105.8234707!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgEQd2hvbGVzYWxlX2dyb2NlcqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA!16s%2Fg%2F1jkv_dwv7?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:35:55,47,GS25
L's Place,"26 P. Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Vietnam",N/A,N/A,3.9,0,N/A,21.0353802,105.7791403,"https://www.google.com/maps/place/L's+Place/@21.0353802,105.7791403,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135abf971eee2cb:0xaca309481fab4abc!8m2!3d21.0353802!4d105.8141592!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgENZ3JvY2VyeV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUFgxbExiWGgzUlJBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECA4QFQ!16s%2Fg%2F11rkm0t6gv?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:36:33,48,GS25
G24H,"P. Trương Công Giai, Yên Hoà, Cầu Giấy, Hà Nội 100000, Vietnam",+84 342 222 895,N/A,5.0,0,N/A,21.02588,105.756097,"https://www.google.com/maps/place/G24H/@21.02588,105.756097,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab16306de955:0x4de5bb901a1f7927!8m2!3d21.02588!4d105.7911159!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnh3TW1KdVVtWmxia3AyWlZaV00xbHJiRWRqYWswMFZETk9lVTVIWXhBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECA8QGA!16s%2Fg%2F11yh3sy78y?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:37:00,49,GS25
Cửa Hàng Tiện Lợi G95 FOOD,"34B Tổ 49, Phương Liên, Đống Đa, Hà Nội 11522, Vietnam",+84 936 685 199,N/A,2.3,0,N/A,20.9936886,105.8314831,"https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+Ti%E1%BB%87n+L%E1%BB%A3i+G95+FOOD/@20.9936886,105.8314831,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ab05f3d25fe1:0x2edd89bd37742db7!8m2!3d21.01237!4d105.8389724!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAUEQASoIIgRnczI1KEIyHxABIhtqCLYapxu6v7zP5lytKBofItHkqLPNDVSf4TcyEhACIg5nczI1IGjDoCBu4buZaeABAA!16s%2Fg%2F11k45pb2q6?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:37:27,50,GS25
GS25 Nguyễn Thanh Bình - Terra 2,"V9-A01 KĐT, P. Nguyễn Thanh Bình, Hà Đông, Hà Nội 100000, Vietnam",+84 1900 636078,https://gs25.com.vn/,2.4,0,N/A,20.9727646,105.7216806,"https://www.google.com/maps/place/GS25+Nguy%E1%BB%85n+Thanh+B%C3%ACnh+-+Terra+2/@20.9727646,105.7216806,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x31345352ce1ce481:0x1514435a5c9dec5b!8m2!3d20.9727646!4d105.7566995!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhvVWs5R2NESk9NakZZVjFkV1MxZ3hPWHBPUlhoVFVrUkNhazVJWXhBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQNg!16s%2Fg%2F11xrkwcyzm?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:37:45,51,GS25
GS25 Nguyễn Sơn,"158 P. Nguyễn Sơn, Ngọc Lâm, Long Biên, Hà Nội 100000, Vietnam",N/A,https://gs25.com.vn/,2.5,0,N/A,21.0460843,105.8441356,"https://www.google.com/maps/place/GS25+Nguy%E1%BB%85n+S%C6%A1n/@21.0460843,105.8441356,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135a9000278ca95:0xb9cc05d860e8d2e1!8m2!3d21.0460843!4d105.8791545!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhHTUZOV09VTmlSM1JWVmxSYVVFOVhjSEJNVlZwTVpGUk5NMVZJWXhBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQLA!16s%2Fg%2F11x6t297xp?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:38:12,52,GS25
GS25 Terra,"La Khê, Hà Đông, Hà Nội 10000, Vietnam",N/A,http://gs25.com.vn/,2.6,0,N/A,20.9733503,105.7223182,"https://www.google.com/maps/place/GS25+Terra/@20.9733503,105.7223182,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x313453002a441d2b:0x8eafe33a99efe37!8m2!3d20.9733503!4d105.7573371!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgENZ3JvY2VyeV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMUdWMVJIYUhSWFIzTjBUVEJTYmxSSVJrMWlWVnA0VmxVMGQwNHdSUkFCqgFBEAEqCCIEZ3MyNShCMh8QASIbagi2Gqcbur-8z-ZcrSgaHyLR5KizzQ1Un-E3MhIQAiIOZ3MyNSBow6AgbuG7mWngAQD6AQQIABAU!16s%2Fg%2F11xm892lgm?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:38:39,53,GS25
Circle K Viet Nam,"25-27 Đ. Giải Phóng, Đồng Tâm, Hai Bà Trưng, Hà Nội, Vietnam",N/A,https://www.circlek.com.vn/en/store-locator/,3.7,0,N/A,20.9936886,105.831483,"https://www.google.com/maps/place/Circle+K+Viet+Nam/@20.9936886,105.831483,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135ad0079744d9f:0xeeb6a19922f78ac1!8m2!3d21.0044509!4d105.841601!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnViRTVxV0dGM0VBRaoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQDA!16s%2Fg%2F11w905ln1_?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:39:06,54,GS25
GS25 Symphony,"2WX8+8RM, Khu đô thị Vinhomes Riverside, Long Biên, Hà Nội, Vietnam",N/A,https://gs25.com.vn/,4.0,0,N/A,21.0482866,105.8821622,"https://www.google.com/maps/place/GS25+Symphony/@21.0482866,105.8821622,13z/data=!4m10!1m2!2m1!1zR1MyNSBIw6AgTuG7mWk!3m6!1s0x3135a90039ab8863:0x716d1460833d37ee!8m2!3d21.0482866!4d105.9171811!15sCg5HUzI1IEjDoCBO4buZaSIDiAEBWhAiDmdzMjUgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVPVlZWRldYcFVhbXQ2V1RGb2RVMHdjRFJXTTBwU1lqSmFibEpJWXhBQqoBQRABKggiBGdzMjUoQjIfEAEiG2oIthqnG7q_vM_mXK0oGh8i0eSos80NVJ_hNzISEAIiDmdzMjUgaMOgIG7hu5lp4AEA-gEECAAQMw!16s%2Fg%2F11xl_0bqw9?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:39:34,55,GS25
7-Eleven Bà Triệu,"5 P. Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",N/A,https://7-eleven.vn/,4.8,0,N/A,21.0252859,105.834249,"https://www.google.com/maps/place/7-Eleven+B%C3%A0+Tri%E1%BB%87u/@21.0252859,105.834249,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab0063edd6d1:0x875a991b47e6aace!8m2!3d21.0252859!4d105.8517585!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11xmkwhs5c?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:40:22,1,7-Eleven
7-Eleven Capital Place,"29 P. Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội 100000, Vietnam",+84 868 688 711,https://7-eleven.vn/,4.9,0,N/A,21.0318312,105.7965102,"https://www.google.com/maps/place/7-Eleven+Capital+Place/@21.0318312,105.7965102,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab000061f029:0x8084bb0cf121d384!8m2!3d21.0318312!4d105.8140197!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11y10yjjv6?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:40:40,2,7-Eleven
7-Eleven Lò Sũ,"52 P. Lò Sũ, Hàng Bạc, Hoàn Kiếm, Hà Nội, Vietnam",N/A,https://7-eleven.vn/,4.5,0,N/A,21.0315045,105.8367759,"https://www.google.com/maps/place/7-Eleven+L%C3%B2+S%C5%A9/@21.0315045,105.8367759,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab00005dd917:0xdee55853333a92f!8m2!3d21.0315045!4d105.8542854!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11ydd47y_f?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:41:07,3,7-Eleven
Safeway store,"Lane 35 P. Đặng Thai Mai, Street, Tây Hồ, Hà Nội 100000, Vietnam",+84 913 733 663,N/A,4.9,0,N/A,21.0612331,105.8085932,"https://www.google.com/maps/place/Safeway+store/@21.0612331,105.8085932,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135aaff2800d2e9:0x5ff97549e6bca099!8m2!3d21.0612331!4d105.8261027!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAVoUIhI3IGVsZXZlbiBow6AgbuG7mWmSARFjb252ZW5pZW5jZV9zdG9yZaoBYQoML2cvMTFnemJ6MXQyCggvbS8wY3JrNhABKgwiCDcgZWxldmVuKEIyHxABIhttAe091d7mvITFTzgaGyzZAcNryNJi8iBaM-MyFhACIhI3IGVsZXZlbiBow6AgbuG7mWngAQA!16s%2Fg%2F11f54s75wt?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:41:34,4,7-Eleven
Circle K,"36 Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",+84 24 3710 0620,https://circlek.com.vn/,2.7,0,N/A,21.0250633,105.8374057,"https://www.google.com/maps/place/Circle+K/@21.0250633,105.8374057,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135abeb7a26f785:0xbbea06a8db7d2612!8m2!3d21.0250633!4d105.8549152!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAVoUIhI3IGVsZXZlbiBow6AgbuG7mWmSARFjb252ZW5pZW5jZV9zdG9yZaoBYQoML2cvMTFnemJ6MXQyCggvbS8wY3JrNhABKgwiCDcgZWxldmVuKEIyHxABIhttAe091d7mvITFTzgaGyzZAcNryNJi8iBaM-MyFhACIhI3IGVsZXZlbiBow6AgbuG7mWngAQA!16s%2Fg%2F11f3s9plp9?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:41:51,5,7-Eleven
Circle K VietNam,"94 Linh Lang, Cống Vị, Ba Đình, Hà Nội, Vietnam",+84 24 3237 3075,https://www.circlek.com.vn/,3.8,0,N/A,21.0335618,105.7923368,"https://www.google.com/maps/place/Circle+K+VietNam/@21.0335618,105.7923368,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab14b09233e5:0x57a12e0ddc5adf57!8m2!3d21.0335618!4d105.8098463!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAVoUIhI3IGVsZXZlbiBow6AgbuG7mWmSARFjb252ZW5pZW5jZV9zdG9yZaoBYQoML2cvMTFnemJ6MXQyCggvbS8wY3JrNhABKgwiCDcgZWxldmVuKEIyHxABIhttAe091d7mvITFTzgaGyzZAcNryNJi8iBaM-MyFhACIhI3IGVsZXZlbiBow6AgbuG7mWngAQA!16s%2Fg%2F11bx1yspxm?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:42:09,6,7-Eleven
Circle K,"161 P. Hàng Bạc, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000, Vietnam",N/A,N/A,2.6,0,N/A,21.0339626,105.8335111,"https://www.google.com/maps/place/Circle+K/@21.0339626,105.8335111,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab00773b5481:0x7c20a6665c22a5a4!8m2!3d21.0339626!4d105.8510206!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11wjnx0j4x?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:42:46,7,7-Eleven
7-Eleven TTC TOWER,"19 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam",+84 392 050 711,https://7-eleven.vn/,4.8,0,N/A,21.0307449,105.7647694,"https://www.google.com/maps/place/7-Eleven+TTC+TOWER/@21.0307449,105.7647694,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135aba20f0977a7:0x71941ccc3822395e!8m2!3d21.0307449!4d105.7822789!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11xkpbwkq6?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:43:03,8,7-Eleven
Eleven11,"11 P. Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",+84 772 156 789,https://www.facebook.com/Eleven11batrieu/,4.6,0,N/A,21.0253295,105.8341936,"https://www.google.com/maps/place/Eleven11/@21.0253295,105.8341936,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab44369277cb:0xfa0c237203ec7ff6!8m2!3d21.0253295!4d105.8517031!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAVoUIhI3IGVsZXZlbiBow6AgbuG7mWmSAQtjb2ZmZWVfc2hvcKoBYQoML2cvMTFnemJ6MXQyCggvbS8wY3JrNhABKgwiCDcgZWxldmVuKEIyHxABIhttAe091d7mvITFTzgaGyzZAcNryNJi8iBaM-MyFhACIhI3IGVsZXZlbiBow6AgbuG7mWngAQA!16s%2Fg%2F11jvdfdk_4?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:43:20,9,7-Eleven
FuMuya Minimart,"3 ngõ 76 Linh Lang Hanoi Hanoi City, Vietnam",+84 898 916 892,https://www.facebook.com/FuMuya-Minimart-%E3%83%95%E3%83%A0%E5%B1%8B-110573201515811/,5.0,0,N/A,21.0343255,105.7924299,"https://www.google.com/maps/place/FuMuya+Minimart/@21.0343255,105.7924299,14z/data=!4m10!1m2!2m1!1zNy1FbGV2ZW4gSMOgIE7hu5lp!3m6!1s0x3135ab8488390b8d:0x371c478a3b2b6dda!8m2!3d21.0343255!4d105.8099394!15sChI3LUVsZXZlbiBIw6AgTuG7mWkiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFhCgwvZy8xMWd6YnoxdDIKCC9tLzBjcms2EAEqDCIINyBlbGV2ZW4oQjIfEAEiG20B7T3V3ua8hMVPOBobLNkBw2vI0mLyIFoz4zIWEAIiEjcgZWxldmVuIGjDoCBu4buZaeABAA!16s%2Fg%2F11pv325qfh?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:43:38,10,7-Eleven
Family Store,"98 P. Vân Đồn, Bạch Đằng, Hai Bà Trưng, Hà Nội, Vietnam",+84 24 3971 1865,N/A,3.4,0,N/A,21.0162106,105.8143781,"https://www.google.com/maps/place/Family+Store/@21.0162106,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135abf09c78ffd1:0x4f95e24321782b59!8m2!3d21.0140477!4d105.8639543!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgENZ2VuZXJhbF9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VScWFWcFhVREpSUlJBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAp!16s%2Fg%2F11btrs2cy_?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:44:32,1,FamilyMart
Family Foods Market,"6 P. Lê Văn Thiêm, Nhân Chính, Thanh Xuân, Hà Nội 100000, Vietnam",+84 362 225 500,https://familyfoodsmarket.com/,4.2,0,N/A,21.0000565,105.7345612,"https://www.google.com/maps/place/Family+Foods+Market/@21.0000565,105.7345612,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135adc4d2c881b1:0xc43663077779abc6!8m2!3d21.0000565!4d105.804599!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgENZ3JvY2VyeV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSd2MzWnRkV2hCUlJBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAy!16s%2Fg%2F11rcq602bt?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:44:50,2,FamilyMart
Cửa Hàng Fami Mart,"168 P. Đại Từ, Đại Kim, Hoàng Mai, Hà Nội 100000, Vietnam",+84 974 561 154,N/A,5.0,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+Fami+Mart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ac56d8f1a7eb:0x2e42252789c3c730!8m2!3d20.9712235!4d105.8339112!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgEFc3RvcmWqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11btrrrpmp?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:45:17,3,FamilyMart
Family Mart Cường Uyên,"4LK7, Khu đô thị Văn Phú, Hà Đông, Hà Nội, Vietnam",+84 388 629 818,N/A,N/A,0,N/A,20.9587139,105.6928025,"https://www.google.com/maps/place/Family+Mart+C%C6%B0%E1%BB%9Dng+Uy%C3%AAn/@20.9587139,105.6928025,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x313452dcc7bd3ec3:0x250d71f542717561!8m2!3d20.9587139!4d105.7628403!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgEQZGVwYXJ0bWVudF9zdG9yZaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQA!16s%2Fg%2F11q7gmxydh?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:45:54,4,FamilyMart
Tiện Lợi Mart,"17 P. Nguyễn Thị Thập, Trung Hoà, Cầu Giấy, Hà Nội, Vietnam",+84 24 6251 1787,N/A,4.2,0,N/A,21.007291,105.733747,"https://www.google.com/maps/place/Ti%E1%BB%87n+L%E1%BB%A3i+Mart/@21.007291,105.733747,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135aca1940b0da3:0xc7c53e4b65812cf0!8m2!3d21.007291!4d105.8037848!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F12mj_ljmz?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:46:21,5,FamilyMart
